transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,year,month,day,weekday,is_weekend,year_month,merchant,amount_log1p
T3932,U108,2021-06-21,Expense,RENT,5827.0,csh,lucknow,Grocery shopping,2021,6,21,Monday,False,2021-06,unknown,8.670429167315095
T5553,U106,2024-12-18,Expense,TRAVEL,8779.0,csh,Delhi,Grocery shopping,2024,12,18,Wednesday,False,2024-12,unknown,9.080231686629162
T6799,U138,2024-09-10,Expense,Foodd,3456.0,card,DELHI,...,2024,9,10,Tuesday,False,2024-09,unknown,8.148156439921625
T2840,U150,2024-11-07,Income,Freelance,53734.0,BankTransfer,chennai,Electricity bill,2024,11,7,Thursday,False,2024-11,unknown,10.891819837275253
T7179,U040,2023-08-10,Expense,Utilties,278.0,UPI,chennai,,2023,8,10,Thursday,False,2023-08,unknown,5.631211781821365
T9279,U034,2022-10-08,Expense,Food,3999.0,Crd,,Fixed deposit,2022,10,8,Saturday,True,2022-10,unknown,8.294049640102028
T5109,U002,2022-02-28,Expense,Traval,1735.0,BankTransfer,AHMEDABAD,ATM withdrawal,2022,2,28,Monday,False,2022-02,unknown,7.459338895220296
T6118,U070,2022-11-25,Income,Others,76678.0,upi,BAN,Uber ride,2022,11,25,Friday,False,2022-11,unknown,11.24738315586432
T7554,U114,2023-10-22,Expense,Education,1961.0,Bank Transfr,pune,Restaurant dinner,2023,10,22,Sunday,True,2023-10,unknown,7.581719640125308
T3374,U103,2024-06-15,Income,Freelance,76200.0,UPi,kolkata,Gym membership,2024,6,15,Saturday,True,2024-06,unknown,11.241129864948206
T4756,U115,2022-08-24,Expense,Entertain,2909.0,upi,kolkata,,2022,8,24,Wednesday,False,2022-08,unknown,7.975908360165538
T12915,U087,2021-06-26,Expense,Entertain,9396.0,UPI,PUN,Gym membership,2021,6,26,Saturday,True,2021-06,unknown,9.148145768383065
T0015,U011,2023-09-05,Expense,Utlities,5247.0,UPi,Delhi,Grocery shopping,2023,9,5,Tuesday,False,2023-09,unknown,8.565602330623925
T11263,U142,2024-03-13,Expense,unknown,0.3977,CASH,Chennai,!!!,2024,3,13,Wednesday,False,2024-03,unknown,0.33482802850872373
T13471,U059,2021-10-08,Expense,Entertain,8517.0,Csh,kolkata,Books,2021,10,8,Friday,False,2021-10,unknown,9.049936850483158
T3075,U057,2021-02-06,Income,Salary,78937.0,Cash,LUC,,2021,2,6,Saturday,True,2021-02,unknown,11.276418013197885
T12872,U079,2022-01-18,Expense,Utility,4184.0,UPI,DEL,xyz123,2022,1,18,Tuesday,False,2022-01,unknown,8.339261982923576
T1542,U057,2023-05-23,Expense,Entrtnmnt,7946.0,CASH,BANGALORE,,2023,5,23,Tuesday,False,2023-05,unknown,8.98054977794018
T0980,U017,2022-07-29,Expense,Utilities,229.0,UPI,BAN,test,2022,7,29,Friday,False,2022-07,unknown,5.438079308923196
T9729,U096,2023-03-06,Income,Others,31924.0,Bank Transfer,KOL,Doctor consultation,2023,3,6,Monday,False,2023-03,unknown,10.37114468090074
T9809,U102,2022-10-05,Expense,entertainment,298.0,card,PUNE,...,2022,10,5,Wednesday,False,2022-10,unknown,5.700443573390687
T5702,U104,2024-12-08,Expense,Utilties,5852.0,Upi,MUM,Electricity bill,2024,12,8,Sunday,True,2024-12,unknown,8.67470962929122
T7185,U074,2023-11-02,Expense,Foods,2050.0,Bank Transfr,,,2023,11,2,Thursday,False,2023-11,unknown,7.62608275807238
T0257,U139,2022-01-24,Expense,Rnt,9908.0,CARD,Kolkata,misc,2022,1,24,Monday,False,2022-01,unknown,9.201198714058899
T10926,U044,2021-06-16,Expense,Educaton,8165.0,upi,Pune,ATM withdrawal,2021,6,16,Wednesday,False,2021-06,unknown,9.007734471879521
T6883,U060,2021-12-23,Expense,Educaton,9158.0,Bank_Transfer,HYD,,2021,12,23,Thursday,False,2021-12,unknown,9.122492281402987
T5077,U041,2021-12-14,Expense,Rentt,22027.0,Upi,AHM,,2021,12,14,Tuesday,False,2021-12,unknown,10.000069650382372
T10754,U056,2022-12-16,Expense,Rentt,38411.0,CARD,chennai,Coffee,2022,12,16,Friday,False,2022-12,unknown,10.556125189757863
T2545,U143,2022-06-13,Expense,Travel,2456.0,bank transfer,Mumbai,Coffee,2022,6,13,Monday,False,2022-06,unknown,7.806696372521179
T13519,U117,2021-08-09,Expense,Fod,4571.0,card,lucknow,xyz123,2021,8,9,Monday,False,2021-08,unknown,8.427706024914702
T7981,U131,2024-11-09,Expense,Rnt,8782.0,Csh,KOLKATA,,2024,11,9,Saturday,True,2024-11,unknown,9.080573313917117
T6999,U097,2024-11-27,Expense,education,5623.0,CASH,,misc,2024,11,27,Wednesday,False,2024-11,unknown,8.6347984334905
T2570,U109,2024-04-06,Expense,Utility,5005.0,,Pune,Gym membership,2024,4,6,Saturday,True,2024-04,unknown,8.518392471991719
T8049,U131,2024-07-17,Income,Others,76448.0,Card,PUNE,,2024,7,17,Wednesday,False,2024-07,unknown,11.244379130826923
T8497,U033,2021-08-31,Expense,RENT,4574.0,UPi,PUN,Train ticket,2021,8,31,Tuesday,False,2021-08,unknown,8.428361977709622
T1578,U020,2024-06-08,Expense,Entrtnmnt,2464.0,CRD,HYD,Internet bill,2024,6,8,Saturday,True,2024-06,unknown,7.80994708647679
T5827,U042,2022-12-07,Expense,RENT,4434.0,UPi,MUMBAI,ATM withdrawal,2022,12,7,Wednesday,False,2022-12,unknown,8.39728289474368
T7763,U067,2023-11-11,Expense,FOOD,3667.0,UPi,LUCKNOW,xyz123,2023,11,11,Saturday,True,2023-11,unknown,8.207401833376355
T8070,U036,2024-03-01,Expense,food,1957.0,Crd,HYD,Coffee,2024,3,1,Friday,False,2024-03,unknown,7.579678823090456
T1508,U111,2024-01-10,Expense,RENT,1564.0,Crd,mumbai,Uber ride,2024,1,10,Wednesday,False,2024-01,unknown,7.355641102974253
T7394,U102,2021-06-03,Expense,Entertain,3482.0,Bank_Transfer,Mumbai,asdfgh,2021,6,3,Thursday,False,2021-06,unknown,8.155649270366002
T10114,U129,2024-01-14,Expense,Rentt,33748.0,UPI,delhi,,2024,1,14,Sunday,True,2024-01,unknown,10.42670606623208
T12865,U034,2022-08-13,Expense,Travel,5564.0,Cash,MUMBAI,...,2022,8,13,Saturday,True,2022-08,unknown,8.624252263709645
T13717,U033,2021-04-11,Expense,FOOD,9866.0,csh,Bangalore,,2021,4,11,Sunday,True,2021-04,unknown,9.196951134857168
T9025,U150,2023-05-07,Expense,EDU,4755.0,upi,hyderabad,Uber ride,2023,5,7,Sunday,True,2023-05,unknown,8.467162257810672
T11407,U034,2023-04-02,Expense,Traval,2315.0,Crd,MUMBAI,,2023,4,2,Sunday,True,2023-04,unknown,7.7475968386928855
T5864,U035,2021-11-12,Expense,Rnt,1947.0,CARD,Ahmedabad,xyz123,2021,11,12,Friday,False,2021-11,unknown,7.5745584842024805
T9173,U127,2022-10-17,Expense,Food,1532.0,BankTransfer,HYDERABAD,Coffee,2022,10,17,Monday,False,2022-10,unknown,7.334981878871814
T0022,U032,2022-08-09,Expense,Foods,1092.0,Crd,pune,Grocery shopping,2022,8,9,Tuesday,False,2022-08,unknown,6.996681488176539
T5503,U104,2022-08-09,Expense,Foods,2855.0,card,Ahmedabad,!!!,2022,8,9,Tuesday,False,2022-08,unknown,7.957177323459475
T11503,U073,2023-03-17,Expense,Utilities,7304.0,Bank Transfer,kolkata,xyz123,2023,3,17,Friday,False,2023-03,unknown,8.8963143241848
T9726,U019,2023-07-25,Expense,Food,2561.0,upi,chennai,asdfgh,2023,7,25,Tuesday,False,2023-07,unknown,7.848543482456679
T10002,U102,2024-11-05,Expense,Travl,3364.0,csh,DELHI,,2024,11,5,Tuesday,False,2024-11,unknown,8.121183242078828
T10924,U079,2021-08-28,Expense,Rent,23873.0,bank transfer,pune,Fixed deposit,2021,8,28,Saturday,True,2021-08,unknown,10.080545279654984
T1321,U037,2022-07-25,Expense,Foodd,474.0,BankTransfer,LUC,...,2022,7,25,Monday,False,2022-07,unknown,6.163314804034641
T11551,U064,2024-04-12,Income,Investment,78639.0,Csh,MUM,Fixed deposit,2024,4,12,Friday,False,2024-04,unknown,11.272635754821048
T12934,U081,2021-06-08,Expense,Education,8219.0,csh,BANGALORE,Lunch,2021,6,8,Tuesday,False,2021-06,unknown,9.014325488050225
T1331,U134,2021-01-08,Expense,Utilities,3878.0,Crd,LUC,Gym membership,2021,1,8,Friday,False,2021-01,unknown,8.263332667439967
T0123,U085,2021-07-15,Income,Bonus,177959.0,cash,Hyderabad,Monthly rent payment,2021,7,15,Thursday,False,2021-07,unknown,12.089314084919978
T9203,U128,2021-07-26,Expense,travel,2804.0,UPi,Bangalore,ATM withdrawal,2021,7,26,Monday,False,2021-07,unknown,7.9391588179567965
T0779,U084,2021-04-15,Expense,utilities,8520.0,cash,Pune,,2021,4,15,Thursday,False,2021-04,unknown,9.050288983827956
T6657,U093,2023-05-07,Expense,Foodd,2063.0,,MUMBAI,EMI payment,2023,5,7,Sunday,True,2023-05,unknown,7.6324011266014535
T3723,U101,2024-07-14,Expense,Entrtnmnt,311.0,UPi,PUN,xyz123,2024,7,14,Sunday,True,2024-07,unknown,5.7430031878094825
T10159,U092,2021-09-19,Expense,Rentt,43459.0,csh,,test,2021,9,19,Sunday,True,2021-09,unknown,10.67959625381042
T9306,U110,2024-07-24,Expense,Utlities,4420.0,UPI,Jaipur,Fixed deposit,2024,7,24,Wednesday,False,2024-07,unknown,8.394121193826242
T7400,U049,2024-03-22,Expense,FOOD,1844.0,BankTransfer,kolkata,xyz123,2024,3,22,Friday,False,2024-03,unknown,7.520234556474628
T11963,U082,2022-04-10,Expense,Travl,4221.0,BankTransfer,KOLKATA,ATM withdrawal,2022,4,10,Sunday,True,2022-04,unknown,8.348064228408266
T5942,U141,2022-08-30,Expense,SAVINGS,9615.0,Csh,PUNE,Monthly rent payment,2022,8,30,Tuesday,False,2022-08,unknown,9.17118365677499
T8813,U042,2024-04-23,Expense,education,7504.0,UPI,LUCKNOW,Monthly rent payment,2024,4,23,Tuesday,False,2024-04,unknown,8.923324744067562
T13871,U148,2024-04-09,Expense,Utility,8890.0,UPi,Ahmedabad,,2024,4,9,Tuesday,False,2024-04,unknown,9.09279480812114
T1962,U050,2023-09-29,Expense,FOOD,4097.0,Upi,JAI,,2023,9,29,Friday,False,2023-09,unknown,8.318254328798846
T6572,U057,2023-10-08,Expense,FOOD,8584.0,CARD,,,2023,10,8,Sunday,True,2023-10,unknown,9.057771773331575
T12928,U012,2021-09-01,Expense,FOOD,5056.0,Csh,LUCKNOW,Medicine,2021,9,1,Wednesday,False,2021-09,unknown,8.528528701079983
T5380,U086,2024-07-06,Expense,Savings,2374.0,Upi,mumbai,Electricity bill,2024,7,6,Saturday,True,2024-07,unknown,7.772752716468742
T10771,U014,2024-08-10,Expense,education,2453.0,UPi,Lucknow,Restaurant dinner,2024,8,10,Saturday,True,2024-08,unknown,7.805474625270857
T3122,U033,2021-04-03,Expense,Travel,7836.0,card,CHENNAI,misc,2021,4,3,Saturday,True,2021-04,unknown,8.966611387052865
T11830,U058,2023-11-24,Expense,Entertain,6776.0,card,Kolkata,Shopping,2023,11,24,Friday,False,2023-11,unknown,8.821289805136113
T12093,U130,2021-07-13,Expense,Rent,19280.0,Bank Transfer,hyderabad,Internet bill,2021,7,13,Tuesday,False,2021-07,unknown,9.866875434039397
T7524,U033,2023-12-29,Expense,Fod,2420.0,CASH,jaipur,Doctor consultation,2023,12,29,Friday,False,2023-12,unknown,7.791935956938058
T2933,U141,2024-08-01,Expense,EDU,6054.0,Bank Transfer,Hyderabad,,2024,8,1,Thursday,False,2024-08,unknown,8.708639655987193
T3033,U121,2022-12-12,Expense,Fod,2226.0,CARD,,,2022,12,12,Monday,False,2022-12,unknown,7.708410667257367
T7819,U036,2024-06-24,Expense,entertainment,9742.0,Crd,Kolkata,,2024,6,24,Monday,False,2024-06,unknown,9.184304357425342
T9880,U042,2022-08-13,Expense,Rent,41804.0,Card,kolkata,Fixed deposit,2022,8,13,Saturday,True,2022-08,unknown,10.640771228584159
T8119,U061,2022-04-16,Income,unknown,64163.0,card,lucknow,Grocery shopping,2022,4,16,Saturday,True,2022-04,unknown,11.069197584736731
T10214,U035,2021-07-16,Expense,Traval,0.8816,Csh,chennai,,2021,7,16,Friday,False,2021-07,unknown,0.6321224787221708
T0489,U007,2022-06-02,Income,Salary,59444.0,Bank_Transfer,Ahmedabad,Restaurant dinner,2022,6,2,Thursday,False,2022-06,unknown,10.992806794292646
T5590,U139,2022-08-27,Expense,Utilities,8562.0,bank transfer,KOLKATA,...,2022,8,27,Saturday,True,2022-08,unknown,9.055205875026193
T6976,U019,2024-05-13,Expense,Travel,8903.0,Crd,KOL,Uber ride,2024,5,13,Monday,False,2024-05,unknown,9.094255892955381
T0004,U091,2022-07-01,Expense,Traval,4110.0,CRD,MUM,Gym membership,2022,7,1,Friday,False,2022-07,unknown,8.321421586897879
T6645,U131,2022-09-13,Income,Freelance,28507.0,Card,DELHI,!!!,2022,9,13,Tuesday,False,2022-09,unknown,10.25794002862176
T1860,U053,2024-01-17,Expense,Entertain,1218.0,Bank Transfer,LUCKNOW,Restaurant dinner,2024,1,17,Wednesday,False,2024-01,unknown,7.105786129481271
T1533,U095,2023-03-17,Expense,Foods,177.0,Upi,CHENNAI,Internet bill,2023,3,17,Friday,False,2023-03,unknown,5.181783550292085
T8654,U014,2021-12-27,Expense,Food,3768.0,CASH,HYDERABAD,Doctor consultation,2021,12,27,Monday,False,2021-12,unknown,8.234564993267135
T8402,U021,2024-06-23,Income,Others,16637.0,Upi,,,2024,6,23,Sunday,True,2024-06,unknown,9.719444514843833
T1910,U088,2023-02-05,Expense,Fod,3657.0,Upi,DEL,EMI payment,2023,2,5,Sunday,True,2023-02,unknown,8.204671828950811
T6896,U089,2021-07-27,Expense,Entrtnmnt,6758.0,Cash,HYD,Uber ride,2021,7,27,Tuesday,False,2021-07,unknown,8.818630229100354
T13852,U143,2022-05-25,Expense,savings,8854.0,Bank Transfr,AHMEDABAD,Uber ride,2022,5,25,Wednesday,False,2022-05,unknown,9.088737550216933
T9108,U079,2023-04-17,Income,Others,49389.0,Card,Chennai,,2023,4,17,Monday,False,2023-04,unknown,10.807503253534671
T3166,U105,2023-09-08,Expense,RENT,8088.0,,HYDERABAD,Medicine,2023,9,8,Friday,False,2023-09,unknown,8.998260393017953
T0447,U025,2024-09-22,Expense,Entertainment,5386.0,BankTransfer,chennai,Movie tickets,2024,9,22,Sunday,True,2024-09,unknown,8.591743922680534
T12899,U108,2023-09-09,Expense,Education,6624.0,Bank_Transfer,CHE,...,2023,9,9,Saturday,True,2023-09,unknown,8.798605650854423
T7499,U064,2023-09-30,Expense,Entertain,6154.0,Bank_Transfer,Mumbai,Books,2023,9,30,Saturday,True,2023-09,unknown,8.725020038618554
T9772,U110,2022-01-21,Expense,health,9518.0,Cash,lucknow,Restaurant dinner,2022,1,21,Friday,False,2022-01,unknown,9.161045080251306
T7720,U059,2021-07-10,Income,Freelance,22403.0,Bank Transfr,pune,test,2021,7,10,Saturday,True,2021-07,unknown,10.016994793329722
T11912,U078,2023-01-11,Expense,Entertain,5584.0,CARD,HYDERABAD,,2023,1,11,Wednesday,False,2023-01,unknown,8.6278397115033
T12987,U085,2022-03-30,Expense,travel,0.8154,UPi,MUM,Train ticket,2022,3,30,Wednesday,False,2022-03,unknown,0.5963058291103899
T0411,U130,2021-08-24,Expense,Entertainment,6776.0,,lucknow,Movie tickets,2021,8,24,Tuesday,False,2021-08,unknown,8.821289805136113
T3961,U056,2021-02-07,Expense,Traval,2857.0,,JAIPUR,,2021,2,7,Sunday,True,2021-02,unknown,7.957877358489813
T7955,U055,2024-11-23,Expense,FOOD,7743.0,bank transfer,Jaipur,Internet bill,2024,11,23,Saturday,True,2024-11,unknown,8.954673628956414
T4126,U021,2022-05-06,Income,Others,17241.0,Upi,Pune,Coffee,2022,5,6,Friday,False,2022-05,unknown,9.75510354676987
T1522,U068,2022-12-26,Expense,rent,2598.0,UPI,kolkata,Monthly rent payment,2022,12,26,Monday,False,2022-12,unknown,7.8628820346414905
T6714,U116,2021-07-29,Expense,Foodd,1248.0,CRD,PUNE,,2021,7,29,Thursday,False,2021-07,unknown,7.130098510125578
T13651,U038,2024-01-03,Expense,Travl,7187.0,bank transfer,Jaipur,Online course,2024,1,3,Wednesday,False,2024-01,unknown,8.88016824790345
T7789,U040,2021-08-17,Expense,Fod,5814.0,Bank Transfr,CHE,misc,2021,8,17,Tuesday,False,2021-08,unknown,8.668196064952765
T2979,U147,2022-11-07,Expense,Educaton,6011.0,upi,Delhi,Grocery shopping,2022,11,7,Monday,False,2022-11,unknown,8.701512750872865
T4177,U078,2021-12-24,Expense,RENT,515.0,CASH,Jaipur,Uber ride,2021,12,24,Friday,False,2021-12,unknown,6.246106765481563
T9146,U131,2022-12-10,Expense,HEALTH,4399.0,CARD,Delhi,xyz123,2022,12,10,Saturday,True,2022-12,unknown,8.389359819906353
T11326,U079,2024-03-07,Income,Others,13166.0,Crd,KOLKATA,asdfgh,2024,3,7,Thursday,False,2024-03,unknown,9.485468978356344
T11426,U142,2022-11-17,Expense,Food,763.0,Card,pune,Restaurant dinner,2022,11,17,Thursday,False,2022-11,unknown,6.638567789166521
T13057,U119,2023-09-05,Expense,Health,1175.0,UPI,,ATM withdrawal,2023,9,5,Tuesday,False,2023-09,unknown,7.069874128458572
T11969,U072,2021-12-14,Expense,rent,5648.0,,KOL,EMI payment,2021,12,14,Tuesday,False,2021-12,unknown,8.639233817325263
T7242,U125,2024-01-21,Expense,Foods,793.0,cash,Kolkata,Shopping,2024,1,21,Sunday,True,2024-01,unknown,6.677083461247136
T6126,U052,2021-10-27,Expense,rent,2305.0,BankTransfer,Lucknow,xyz123,2021,10,27,Wednesday,False,2021-10,unknown,7.743269700829004
T2186,U002,2023-02-22,Expense,Rent,10099.0,Bank Transfr,CHENNAI,,2023,2,22,Wednesday,False,2023-02,unknown,9.22029070282935
T7080,U123,2021-08-18,Expense,food,3777.0,Cash,Hyderabad,Internet bill,2021,8,18,Wednesday,False,2021-08,unknown,8.236950048061455
T3292,U084,2024-06-12,Expense,Entertainment,681.0,Bank Transfr,pune,Restaurant dinner,2024,6,12,Wednesday,False,2024-06,unknown,6.525029657843462
T8440,U075,2024-02-28,Expense,Rnt,7331.0,CRD,Pune,Electricity bill,2024,2,28,Wednesday,False,2024-02,unknown,8.900003608959596
T9657,U097,2022-02-26,Expense,utilities,7561.0,UPi,JAIPUR,Movie tickets,2022,2,26,Saturday,True,2022-02,unknown,8.930890984450878
T5789,U112,2023-05-05,Income,Bonus,25785.0,cash,Delhi,,2023,5,5,Friday,False,2023-05,unknown,10.157586987970783
T13384,U071,2021-12-20,Expense,Traval,1759.0,Card,Bangalore,EMI payment,2021,12,20,Monday,False,2021-12,unknown,7.473069088032197
T9058,U033,2021-01-04,Expense,rent,9721.0,BankTransfer,delhi,Train ticket,2021,1,4,Monday,False,2021-01,unknown,9.1821466376054
T1517,U067,2021-02-11,Expense,Travel,7661.0,Card,DEL,Uber ride,2021,2,11,Thursday,False,2021-02,unknown,8.944028325260595
T9814,U079,2024-06-06,Expense,Travl,7753.0,Card,bangalore,Electricity bill,2024,6,6,Thursday,False,2024-06,unknown,8.955964118230874
T8949,U116,2022-02-22,Expense,Rent,25541.0,Card,Hyderabad,Grocery shopping,2022,2,22,Tuesday,False,2022-02,unknown,10.148079435056207
T11582,U056,2023-10-06,Expense,travel,7931.0,,bangalore,ATM withdrawal,2023,10,6,Friday,False,2023-10,unknown,8.978660489639687
T11214,U085,2024-02-17,Expense,Entrtnmnt,5409.0,Card,LUC,Monthly rent payment,2024,2,17,Saturday,True,2024-02,unknown,8.596004371840527
T13707,U020,2021-05-04,Expense,RENT,3841.0,Bank Transfr,Hyderabad,Restaurant dinner,2021,5,4,Tuesday,False,2021-05,unknown,8.253748343328501
T10496,U034,2024-03-23,Expense,entertainment,2696.0,Bank Transfer,chennai,Petrol,2024,3,23,Saturday,True,2024-03,unknown,7.89989532313973
T12715,U025,2023-12-10,Expense,entertainment,8479.0,Cash,BAN,,2023,12,10,Sunday,True,2023-12,unknown,9.045465728785949
T13805,U030,2021-06-21,Expense,Education,6848.0,card,MUMBAI,test,2021,6,21,Monday,False,2021-06,unknown,8.831857935197906
T9112,U091,2023-12-22,Expense,Traval,8715.0,cash,BANGALORE,...,2023,12,22,Friday,False,2023-12,unknown,9.072915696064511
T13575,U035,2021-02-13,Expense,RENT,6650.0,cash,chennai,Grocery shopping,2021,2,13,Saturday,True,2021-02,unknown,8.802522498284421
T11057,U042,2021-12-13,Expense,Traval,7718.0,csh,delhi,Movie tickets,2021,12,13,Monday,False,2021-12,unknown,8.951440100949855
T12809,U031,2024-09-04,Expense,Foods,140.0,card,bangalore,Books,2024,9,4,Wednesday,False,2024-09,unknown,4.948759890378168
T4380,U062,2022-05-06,Expense,Rentt,29435.0,Cash,ahmedabad,Petrol,2022,5,6,Friday,False,2022-05,unknown,10.28997369404649
T13574,U092,2023-01-11,Expense,food,5452.0,UPI,Jaipur,Online course,2023,1,11,Wednesday,False,2023-01,unknown,8.60392119492606
T11217,U052,2022-09-17,Expense,FOOD,5081.0,CASH,MUM,!!!,2022,9,17,Saturday,True,2022-09,unknown,8.53346016388011
T10740,U054,2021-03-03,Expense,Rnt,8302.0,csh,Lucknow,xyz123,2021,3,3,Wednesday,False,2021-03,unknown,9.02437217426203
T1889,U019,2022-05-12,Expense,Utilties,4869.0,CARD,,Restaurant dinner,2022,5,12,Thursday,False,2022-05,unknown,8.490849216076635
T2350,U085,2024-12-23,Expense,Rnt,8373.0,UPi,CHENNAI,Gym membership,2024,12,23,Monday,False,2024-12,unknown,9.032886946579088
T7234,U040,2024-02-23,Income,Freelance,66825.0,,Pune,Internet bill,2024,2,23,Friday,False,2024-02,unknown,11.109847505354562
T13807,U115,2024-10-15,Income,Salary,22787.0,Crd,AHM,Shopping,2024,10,15,Tuesday,False,2024-10,unknown,10.033989360600286
T12060,U058,2024-07-10,Income,Salary,19568.0,card,BANGALORE,ATM withdrawal,2024,7,10,Wednesday,False,2024-07,unknown,9.881701960464206
T13013,U019,2022-10-08,Expense,rent,3002.0,UPi,AHMEDABAD,ATM withdrawal,2022,10,8,Saturday,True,2022-10,unknown,8.00736706798333
T0477,U054,2021-08-29,Expense,TRAVEL,5249.0,Card,MUMBAI,Online course,2021,8,29,Sunday,True,2021-08,unknown,8.565983355585669
T3781,U030,2023-11-18,Expense,EDU,7123.0,Csh,PUN,Online course,2023,11,18,Saturday,True,2023-11,unknown,8.871224644409553
T2434,U141,2021-03-12,Expense,travel,3872.0,csh,LUC,Internet bill,2021,3,12,Friday,False,2021-03,unknown,8.261784679514752
T9871,U108,2023-03-20,Income,Salary,75222.0,bank transfer,Hyderabad,EMI payment,2023,3,20,Monday,False,2023-03,unknown,11.22821231423886
T13389,U025,2023-02-15,Expense,entertainment,4329.0,Bank Transfr,LUC,Train ticket,2023,2,15,Wednesday,False,2023-02,unknown,8.373322820996535
T13237,U058,2023-03-08,Expense,Travl,4578.0,Bank Transfer,HYDERABAD,Grocery shopping,2023,3,8,Wednesday,False,2023-03,unknown,8.429235912657095
T3448,U078,2022-12-22,Income,Freelance,18566.0,Crd,jaipur,Internet bill,2022,12,22,Thursday,False,2022-12,unknown,9.829141090407472
T12377,U069,2024-11-23,Expense,travel,3217.0,CRD,CHE,Grocery shopping,2024,11,23,Saturday,True,2024-11,unknown,8.076515327552329
T10079,U091,2021-04-23,Expense,SAVINGS,8293.0,Cash,DELHI,,2021,4,23,Friday,False,2021-04,unknown,9.023287640806327
T6724,U077,2021-01-06,Expense,HEALTH,1880.0,Upi,JAI,Books,2021,1,6,Wednesday,False,2021-01,unknown,7.53955882930103
T2487,U101,2024-11-16,Expense,rent,8553.0,Csh,lucknow,Shopping,2024,11,16,Saturday,True,2024-11,unknown,9.054154288786854
T6842,U141,2024-08-09,Expense,FOOD,8723.0,Upi,pune,misc,2024,8,9,Friday,False,2024-08,unknown,9.07383312732152
T12071,U028,2022-04-25,Expense,Helth,8562.0,Csh,DEL,Internet bill,2022,4,25,Monday,False,2022-04,unknown,9.055205875026193
T6415,U036,2023-01-11,Expense,Entrtnmnt,6408.0,CRD,Ahmedabad,Lunch,2023,1,11,Wednesday,False,2023-01,unknown,8.765458531504226
T1237,U101,2023-12-30,Expense,utilities,7478.0,card,KOL,Lunch,2023,12,30,Saturday,True,2023-12,unknown,8.919854372191667
T7075,U114,2023-07-25,Expense,Travl,2081.0,csh,PUNE,,2023,7,25,Tuesday,False,2023-07,unknown,7.641084249174914
T10270,U132,2023-09-23,Income,unknown,45748.0,Bank Transfer,hyderabad,Internet bill,2023,9,23,Saturday,True,2023-09,unknown,10.730925212541282
T7295,U058,2021-06-14,Expense,Foods,4435.0,Bank Transfr,CHENNAI,misc,2021,6,14,Monday,False,2021-06,unknown,8.397508348470257
T4305,U147,2023-12-17,Income,Bonus,50177.0,UPi,chennai,Grocery shopping,2023,12,17,Sunday,True,2023-12,unknown,10.823331962609581
T12760,U045,2022-11-07,Expense,Rnt,6318.0,Csh,JAI,Movie tickets,2022,11,7,Monday,False,2022-11,unknown,8.751316246773456
T5648,U050,2023-08-30,Expense,Fod,5072.0,UPi,ahmedabad,Lunch,2023,8,30,Wednesday,False,2023-08,unknown,8.53168763756669
T4616,U018,2022-01-08,Income,Bonus,20954.0,Cash,mumbai,!!!,2022,1,8,Saturday,True,2022-01,unknown,9.950132560359172
T10289,U078,2021-04-05,Expense,Foodd,1644.0,CRD,Kolkata,Books,2021,4,5,Monday,False,2021-04,unknown,7.405495663199472
T12419,U076,2021-12-25,Expense,Utilities,2093.0,bank transfer,,Train ticket,2021,12,25,Saturday,True,2021-12,unknown,7.646831391430482
T1580,U103,2021-07-30,Expense,Food,499.0,CARD,lucknow,misc,2021,7,30,Friday,False,2021-07,unknown,6.214608098422191
T13821,U098,2024-12-25,Expense,TRAVEL,6957.0,Bank_Transfer,HYD,ATM withdrawal,2024,12,25,Wednesday,False,2024-12,unknown,8.847647355711887
T6217,U032,2022-01-20,Expense,travel,1893.0,Card,Kolkata,...,2022,1,20,Thursday,False,2022-01,unknown,7.546446273746024
T3528,U108,2024-05-12,Expense,Travl,7171.0,Bank Transfr,AHM,Movie tickets,2024,5,12,Sunday,True,2024-05,unknown,8.877939834725023
T0374,U064,2024-02-11,Expense,food,6613.0,UPI,MUM,Electricity bill,2024,2,11,Sunday,True,2024-02,unknown,8.796943893541737
T6304,U069,2024-03-25,Expense,RENT,9323.0,bank transfer,,,2024,3,25,Monday,False,2024-03,unknown,9.140347000155648
T1970,U137,2022-08-18,Expense,Food,3387.0,Crd,Ahmedabad,Grocery shopping,2022,8,18,Thursday,False,2022-08,unknown,8.127995055771946
T2585,U045,2021-04-14,Income,Salary,41355.0,Bank_Transfer,JAI,Movie tickets,2021,4,14,Wednesday,False,2021-04,unknown,10.629972792706583
T3948,U123,2024-03-02,Income,Others,54776.0,Bank_Transfer,JAIPUR,Electricity bill,2024,3,2,Saturday,True,2024-03,unknown,10.911025676804842
T8330,U150,2022-08-23,Expense,FOOD,5450.0,csh,ahmedabad,ATM withdrawal,2022,8,23,Tuesday,False,2022-08,unknown,8.603554357064281
T3157,U064,2024-10-19,Income,Freelance,20442.0,Bank Transfr,ahmedabad,Doctor consultation,2024,10,19,Saturday,True,2024-10,unknown,9.925395804585008
T0649,U011,2023-11-14,Expense,Travel,4400.0,CRD,hyderabad,Shopping,2023,11,14,Tuesday,False,2023-11,unknown,8.38958706681109
T2717,U126,2021-01-02,Expense,Travl,5000.0,Csh,HYDERABAD,,2021,1,2,Saturday,True,2021-01,unknown,8.517393171418904
